2026-05-09 00:41:04 [scheduling-1] INFO  c.l.c.scheduler.ProtectionScheduler - Task reminder scheduler triggered
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:86)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:181)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at com.lmi.crm.config.JwtAuthFilter.doFilterInternal(JwtAuthFilter.java:71)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:110)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:96)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:237)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:195)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.ServletRequestPathFilter.doFilter(ServletRequestPathFilter.java:52)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebSecurityConfiguration.java:317)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:355)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:272)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:199)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:165)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:77)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:492)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:113)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:83)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:72)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:341)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:397)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1779)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:946)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:480)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:57)
	at java.base/java.lang.Thread.run(Thread.java:840)
2026-05-10 13:24:14 [http-nio-8080-exec-5] INFO  c.zaxxer.hikari.pool.ProxyLeakTask - Previously reported leaked connection org.postgresql.jdbc.PgConnection@274c9c53 on thread http-nio-8080-exec-5 was returned to the pool (unleaked)
2026-05-10 13:24:17 [http-nio-8080-exec-1] INFO  com.lmi.crm.service.UserServiceImpl - getUsers — requestingUserId: 5, getAll: false, page: 0, limit: 100, filteredTotal: 7
2026-05-10 13:24:17 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/users
2026-05-10 13:24:17 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:17 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:22 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/groups/search
2026-05-10 13:24:22 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:22 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:23 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/groups/search
2026-05-10 13:24:23 [http-nio-8080-exec-6] INFO  c.lmi.crm.controller.GroupController - GET /api/groups/search — requestingUserId: 5, q: aja, scope: all
2026-05-10 13:24:26 [http-nio-8080-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@274c9c53 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2026-05-10 13:24:26 [HikariPool-1:connection-closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection org.postgresql.jdbc.PgConnection@274c9c53: (connection is dead)
2026-05-10 13:24:26 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Attempting to create/setup new connection (72763bcf-01ec-4caa-b812-058c8ed3cbc7)
2026-05-10 13:24:28 [http-nio-8080-exec-6] INFO  c.lmi.crm.service.GroupServiceImpl - searchGroups — requestingUserId: 5, scope: all, total: 1
2026-05-10 13:24:29 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/users
2026-05-10 13:24:29 [http-nio-8080-exec-10] DEBUG com.lmi.crm.service.UserServiceImpl - getUsers — requestingUserId: 5, getAll: false, roleFilter: LICENSEE, statusFilter: null, includeAllStatuses: false, page: 0, limit: 100
2026-05-10 13:24:30 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Established new connection (72763bcf-01ec-4caa-b812-058c8ed3cbc7)
2026-05-10 13:24:30 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@510eff42
2026-05-10 13:24:30 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=1/1, active=1, waiting=0)
2026-05-10 13:24:31 [http-nio-8080-exec-7] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/groups/search
2026-05-10 13:24:31 [http-nio-8080-exec-7] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:31 [http-nio-8080-exec-7] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:31 [http-nio-8080-exec-2] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/groups
2026-05-10 13:24:31 [http-nio-8080-exec-2] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:31 [http-nio-8080-exec-2] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:31 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=1)
2026-05-10 13:24:32 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=1)
2026-05-10 13:24:33 [http-nio-8080-exec-2] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/groups
2026-05-10 13:24:33 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=1)
2026-05-10 13:24:33 [http-nio-8080-exec-7] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/groups/search
2026-05-10 13:24:33 [http-nio-8080-exec-7] INFO  c.lmi.crm.controller.GroupController - GET /api/groups/search — requestingUserId: 5, q: =, scope: all
2026-05-10 13:24:33 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=1)
2026-05-10 13:24:33 [http-nio-8080-exec-2] INFO  c.lmi.crm.service.GroupServiceImpl - getGroups — requestingUserId: 5, getAll: false, licenseeIdFilter: null, page: 0, limit: 10
2026-05-10 13:24:33 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=1)
2026-05-10 13:24:37 [http-nio-8080-exec-2] INFO  c.lmi.crm.service.GroupServiceImpl - getGroups — paginated mode — requestingUserId: 5, overallTotal: 1, page: 0, limit: 10
2026-05-10 13:24:37 [http-nio-8080-exec-7] INFO  c.lmi.crm.service.GroupServiceImpl - searchGroups — requestingUserId: 5, scope: all, total: 0
2026-05-10 13:24:41 [http-nio-8080-exec-10] INFO  com.lmi.crm.service.UserServiceImpl - getUsers — requestingUserId: 5, getAll: false, page: 0, limit: 100, filteredTotal: 7
2026-05-10 13:24:42 [HikariPool-1:housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Before cleanup stats (total=2/2, idle=2/1, active=0, waiting=0)
2026-05-10 13:24:42 [HikariPool-1:housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After  cleanup stats (total=2/2, idle=2/1, active=0, waiting=0)
2026-05-10 13:24:42 [HikariPool-1:housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled.
2026-05-10 13:24:46 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/users
2026-05-10 13:24:46 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/users
2026-05-10 13:24:46 [http-nio-8080-exec-9] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/prospects
2026-05-10 13:24:46 [http-nio-8080-exec-4] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/tasks
2026-05-10 13:24:46 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/prospects
2026-05-10 13:24:46 [http-nio-8080-exec-4] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:46 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:46 [http-nio-8080-exec-9] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:46 [http-nio-8080-exec-4] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:46 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:46 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:46 [http-nio-8080-exec-9] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:46 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:46 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:46 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:46 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:46 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:46 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:48 [http-nio-8080-exec-9] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/prospects
2026-05-10 13:24:48 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:49 [http-nio-8080-exec-4] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/tasks
2026-05-10 13:24:49 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:49 [http-nio-8080-exec-10] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/users
2026-05-10 13:24:49 [http-nio-8080-exec-10] DEBUG com.lmi.crm.service.UserServiceImpl - getUsers — requestingUserId: 5, getAll: false, roleFilter: LICENSEE, statusFilter: null, includeAllStatuses: false, page: 0, limit: 5
2026-05-10 13:24:49 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:50 [http-nio-8080-exec-5] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/users
2026-05-10 13:24:50 [http-nio-8080-exec-5] DEBUG com.lmi.crm.service.UserServiceImpl - getUsers — requestingUserId: 5, getAll: false, roleFilter: ASSOCIATE, statusFilter: null, includeAllStatuses: false, page: 0, limit: 5
2026-05-10 13:24:50 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:50 [http-nio-8080-exec-9] INFO  c.l.crm.service.ProspectServiceImpl - getProspects — requestingUserId: 5, role: ADMIN, getAll: false, typeFilter: CLIENT, licenseeIdFilter: null, associateIdFilter: null, page: 0, limit: 5
2026-05-10 13:24:51 [http-nio-8080-exec-6] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — authenticated userId: 5, role: ADMIN — GET /api/prospects
2026-05-10 13:24:51 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:52 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
2026-05-10 13:24:52 [http-nio-8080-exec-9] INFO  c.l.crm.service.ProspectServiceImpl - getProspects — requestingUserId: 5, overallTotal: 8, prospectCount: 0, clientCount: 8
2026-05-10 13:24:52 [http-nio-8080-exec-9] INFO  c.l.crm.service.ProspectServiceImpl - getProspects — requestingUserId: 5, getAll: false, page: 0, limit: 5
2026-05-10 13:24:53 [http-nio-8080-exec-8] DEBUG com.lmi.crm.config.JwtAuthFilter - JWT filter — GET /api/prospects
2026-05-10 13:24:53 [http-nio-8080-exec-8] DEBUG com.lmi.crm.config.JwtUtil - JWT validation passed
2026-05-10 13:24:53 [http-nio-8080-exec-8] DEBUG com.lmi.crm.config.JwtUtil - JWT extractUserId — userId: 5
2026-05-10 13:24:53 [HikariPool-1:connection-adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=2/2, idle=0/1, active=2, waiting=3)
